date,oblast,alert_minutes,night_minutes,alert_count,alert_hours,night_hours,rolling_7d_alert_hours,rolling_7d_night_hours,rolling_30d_alert_hours,rolling_30d_night_hours
2023-10-03,Kirovohradska oblast,46.283,0.0,2,0.771,0.0,18.566,12.943,68.155,43.085
2023-10-04,Kirovohradska oblast,248.917,63.967,5,4.149,1.066,19.875,12.009,71.639,43.968
2023-10-05,Kirovohradska oblast,241.91799999999998,178.167,5,4.032,2.969,20.566,11.848,74.643,46.92
2023-10-06,Kirovohradska oblast,264.717,192.334,3,4.412,3.206,22.077,13.7,76.949,48.573
2023-10-07,Kirovohradska oblast,147.684,11.267,3,2.461,0.188,20.552,11.732,77.772,48.019
2023-10-08,Kirovohradska oblast,47.55,27.15,2,0.792,0.452,17.625,8.689,78.255,48.471
2023-10-09,Kirovohradska oblast,47.866,25.383,1,0.798,0.423,17.415,8.304,79.053,48.894
2023-10-10,Kirovohradska oblast,48.967,31.667,1,0.816,0.528,17.46,8.832,78.704,48.257
2023-10-11,Kirovohradska oblast,264.3,220.28300000000002,4,4.405,3.671,17.716,11.437,80.827,51.112
2023-10-12,Kirovohradska oblast,194.933,136.416,3,3.249,2.274,16.933,10.742,83.334,53.386
2023-10-13,Kirovohradska oblast,47.68299999999999,9.083,3,0.795,0.151,13.316,7.687,83.005,53.537
2023-10-14,Kirovohradska oblast,57.451,27.767,3,0.958,0.463,11.813,7.962,83.963,54.0
2023-10-15,Kirovohradska oblast,85.7,64.283,3,1.428,1.071,12.449,8.581,83.81,53.49
2023-10-16,Kirovohradska oblast,242.88299999999998,233.61599999999999,3,4.048,3.894,15.699,12.052,86.182,56.27
2023-10-17,Kirovohradska oblast,126.467,47.884,5,2.108,0.798,16.991,12.322,85.049,53.827
2023-10-18,Kirovohradska oblast,233.567,93.61699999999999,9,3.893,1.56,16.479,10.211,85.221,52.82
2023-10-19,Kirovohradska oblast,195.484,48.533,9,3.258,0.809,16.488,8.746,83.855,50.127
2023-10-20,Kirovohradska oblast,187.13400000000001,80.384,6,3.119,1.34,18.812,9.935,82.293,48.51
2023-10-21,Kirovohradska oblast,90.983,80.066,3,1.516,1.334,19.37,10.806,78.755,47.692
2023-10-22,Kirovohradska oblast,191.617,98.633,4,3.194,1.644,21.136,11.379,80.208,48.78
2023-10-23,Kirovohradska oblast,304.2,223.517,5,5.07,3.725,22.158,11.21,82.871,50.623
2023-10-24,Kirovohradska oblast,227.784,185.80100000000002,7,3.796,3.097,23.846,13.509,85.198,53.669
2023-10-25,Kirovohradska oblast,292.633,184.483,5,4.877,3.075,24.83,15.024,88.807,55.476
2023-10-26,Kirovohradska oblast,19.767,0.0,1,0.329,0.0,21.901,14.215,82.069,50.681
2023-10-27,Kirovohradska oblast,122.267,0.0,3,2.038,0.0,20.82,12.875,81.267,48.681
2023-10-28,Kirovohradska oblast,179.7,47.833,4,2.995,0.797,22.299,12.338,80.921,46.348
2023-10-29,Kirovohradska oblast,279.549,213.81600000000003,5,4.659,3.564,23.764,14.258,82.679,48.558
2023-10-30,Kirovohradska oblast,69.733,45.0,4,1.162,0.75,19.856,11.283,79.855,47.152
2023-10-31,Kirovohradska oblast,276.651,185.534,5,4.611,3.092,20.671,11.278,80.747,46.749
2023-11-01,Kirovohradska oblast,193.683,137.45,3,3.228,2.291,19.022,10.494,82.967,48.232
2023-11-02,Kirovohradska oblast,253.434,138.25,7,4.224,2.304,22.917,12.798,86.42,50.536
2023-11-03,Kirovohradska oblast,217.234,178.967,3,3.621,2.983,24.5,15.781,85.892,52.453
2023-11-04,Kirovohradska oblast,306.35,10.75,3,5.106,0.179,26.611,15.163,86.966,49.663
2023-11-05,Kirovohradska oblast,55.217,18.817,3,0.92,0.314,22.872,11.913,83.474,46.771
2023-11-06,Kirovohradska oblast,87.65,0.0,1,1.461,0.0,23.171,11.163,82.474,46.583
2023-11-07,Kirovohradska oblast,100.03399999999999,0.0,4,1.667,0.0,20.227,8.071,83.349,46.131
2023-11-08,Kirovohradska oblast,101.183,27.017,5,1.686,0.45,18.685,6.23,84.237,46.158
2023-11-09,Kirovohradska oblast,23.833,23.833,1,0.397,0.397,14.858,4.323,83.818,46.027
2023-11-10,Kirovohradska oblast,270.91700000000003,123.5,4,4.515,2.058,15.752,3.398,83.928,44.414
2023-11-11,Kirovohradska oblast,333.184,104.233,4,5.553,1.737,16.199,4.956,86.232,43.877
2023-11-12,Kirovohradska oblast,31.25,31.25,1,0.521,0.521,15.8,5.163,85.958,44.247
2023-11-13,Kirovohradska oblast,112.083,45.75,4,1.868,0.762,16.207,5.925,86.868,44.546
2023-11-14,Kirovohradska oblast,286.583,102.166,3,4.776,1.703,19.316,7.628,90.216,45.178
2023-11-15,Kirovohradska oblast,172.867,13.0,3,2.881,0.217,20.511,7.395,89.049,41.501
2023-11-16,Kirovohradska oblast,96.417,69.267,2,1.607,1.154,21.721,8.152,88.548,41.857
2023-11-17,Kirovohradska oblast,260.967,211.53300000000002,4,4.349,3.526,21.555,9.62,89.004,43.823
2023-11-18,Kirovohradska oblast,184.633,120.0,1,3.077,2.0,19.079,9.883,88.823,45.014
2023-11-19,Kirovohradska oblast,103.5,42.5,2,1.725,0.708,20.283,10.07,87.429,44.382
2023-11-20,Kirovohradska oblast,97.35,97.35,1,1.622,1.622,20.037,10.93,87.535,44.67
2023-11-21,Kirovohradska oblast,94.69999999999999,38.4,3,1.578,0.64,16.839,9.867,85.919,43.666
2023-11-22,Kirovohradska oblast,134.0,111.1,2,2.233,1.852,16.191,11.502,83.082,41.793
2023-11-23,Kirovohradska oblast,96.43299999999999,81.483,2,1.607,1.358,16.191,11.706,80.893,40.054
2023-11-24,Kirovohradska oblast,150.499,49.283,5,2.508,0.821,14.35,9.001,78.524,37.8
2023-11-25,Kirovohradska oblast,534.717,502.05,2,8.912,8.368,20.185,15.369,87.107,46.168
2023-11-26,Kirovohradska oblast,213.117,213.117,1,3.552,3.552,22.012,18.213,88.621,49.72
2023-11-27,Kirovohradska oblast,186.817,86.05000000000001,2,3.114,1.434,23.504,18.025,88.74,50.357
2023-11-28,Kirovohradska oblast,322.73400000000004,65.55,4,5.379,1.092,27.305,18.477,89.46,47.885
2023-11-29,Kirovohradska oblast,50.683,37.833,1,0.845,0.631,25.917,17.256,89.143,47.766
2023-11-30,Kirovohradska oblast,332.283,186.38299999999998,7,5.538,3.106,29.848,19.004,90.07,47.78
2023-12-01,Kirovohradska oblast,187.433,81.15,3,3.124,1.352,30.464,19.535,89.966,46.841
2023-12-02,Kirovohradska oblast,205.05,56.15,4,3.418,0.936,24.97,12.103,89.16,45.473
2023-12-03,Kirovohradska oblast,265.683,122.9,3,4.428,2.048,25.846,10.599,89.967,44.538
2023-12-04,Kirovohradska oblast,159.633,109.683,5,2.661,1.828,25.393,10.993,87.522,46.187
2023-12-05,Kirovohradska oblast,220.3,189.933,1,3.672,3.166,23.686,13.067,90.274,49.039
2023-12-06,Kirovohradska oblast,367.183,236.78300000000002,3,6.12,3.946,28.961,16.382,94.933,52.985
2023-12-07,Kirovohradska oblast,119.65100000000001,0.0,3,1.994,0.0,25.417,13.276,95.26,52.985
2023-12-08,Kirovohradska oblast,196.75,54.084,4,3.279,0.901,25.572,12.825,96.853,53.436
2023-12-09,Kirovohradska oblast,116.36699999999999,26.55,3,1.939,0.442,24.093,12.331,98.395,53.481
2023-12-10,Kirovohradska oblast,195.151,15.483,3,3.253,0.258,22.918,10.541,97.133,51.681
2023-12-11,Kirovohradska oblast,153.333,19.75,3,2.556,0.329,22.813,9.042,94.136,50.273
2023-12-12,Kirovohradska oblast,105.983,0.0,2,1.766,0.0,20.907,5.876,95.381,49.752
2023-12-13,Kirovohradska oblast,86.866,20.683,3,1.448,0.345,16.235,2.275,94.961,49.335
2023-12-14,Kirovohradska oblast,402.783,127.083,5,6.713,2.118,20.954,4.393,96.898,49.75
2023-12-15,Kirovohradska oblast,164.083,155.666,2,2.735,2.594,20.41,6.086,96.752,52.127
2023-12-16,Kirovohradska oblast,339.067,232.2,5,5.651,3.87,24.122,9.514,100.796,54.843
2023-12-17,Kirovohradska oblast,265.933,119.1,4,4.432,1.985,25.301,11.241,100.879,53.302
2023-12-18,Kirovohradska oblast,46.132999999999996,0.0,2,0.769,0.0,23.514,10.912,98.571,51.302
2023-12-19,Kirovohradska oblast,229.184,183.95,3,3.82,3.066,25.568,13.978,100.666,53.66
2023-12-20,Kirovohradska oblast,430.11699999999996,252.917,7,7.169,4.215,31.289,17.848,106.213,56.253
2023-12-21,Kirovohradska oblast,190.3,120.0,2,3.172,2.0,27.748,17.73,107.807,57.613
2023-12-22,Kirovohradska oblast,227.617,52.93299999999999,4,3.794,0.882,28.807,16.018,109.368,56.643
2023-12-23,Kirovohradska oblast,192.534,24.55,5,3.209,0.409,26.365,12.557,110.97,55.694
2023-12-24,Kirovohradska oblast,331.68399999999997,65.133,7,5.528,1.086,27.461,11.658,113.99,55.959
2023-12-25,Kirovohradska oblast,216.834,61.75,3,3.614,1.029,30.306,12.687,108.692,48.62
2023-12-26,Kirovohradska oblast,537.483,215.766,6,8.958,3.596,35.444,13.217,114.098,48.664
2023-12-27,Kirovohradska oblast,117.266,8.083,3,1.954,0.135,30.229,9.137,112.938,47.365
2023-12-28,Kirovohradska oblast,264.582,163.766,5,4.41,2.729,31.467,9.866,111.969,49.002
2023-12-29,Kirovohradska oblast,475.267,259.9,4,7.921,4.332,35.594,13.316,119.045,52.703
2023-12-30,Kirovohradska oblast,470.433,120.0,4,7.841,2.0,40.226,14.907,121.348,51.597
2023-12-31,Kirovohradska oblast,459.38300000000004,40.7,4,7.656,0.678,42.354,14.499,125.88,50.923
2024-01-01,Kirovohradska oblast,369.3,122.067,6,6.155,2.034,44.895,15.504,128.617,52.021
2024-01-02,Kirovohradska oblast,670.3000000000001,230.01700000000002,5,11.172,3.834,47.109,15.742,135.361,53.807
2024-01-03,Kirovohradska oblast,246.69899999999998,26.9,5,4.112,0.448,49.267,16.055,136.812,52.427
2024-01-04,Kirovohradska oblast,236.25,120.0,6,3.938,2.0,48.795,15.326,137.078,51.261
2024-01-05,Kirovohradska oblast,316.26599999999996,207.73299999999998,10,5.271,3.462,46.145,14.456,136.229,50.777
2024-01-06,Kirovohradska oblast,411.38300000000004,154.583,5,6.856,2.576,45.16,15.032,141.091,53.353
2024-01-07,Kirovohradska oblast,104.916,31.666,2,1.749,0.528,39.253,14.882,139.561,52.98
2024-01-08,Kirovohradska oblast,203.38400000000001,70.834,4,3.39,1.181,36.488,14.029,141.012,53.719
2024-01-09,Kirovohradska oblast,144.317,7.367,5,2.405,0.123,27.721,10.318,140.164,53.584
2024-01-10,Kirovohradska oblast,90.73299999999999,0.0,3,1.512,0.0,25.121,9.87,139.12,53.255
2024-01-11,Kirovohradska oblast,129.049,53.215999999999994,3,2.151,0.887,23.334,8.757,139.505,54.142
2024-01-12,Kirovohradska oblast,66.86699999999999,0.0,2,1.114,0.0,19.177,5.295,139.171,53.797
2024-01-13,Kirovohradska oblast,256.851,37.934,6,4.281,0.632,16.602,3.351,136.739,52.311
2024-01-14,Kirovohradska oblast,72.75,24.367,3,1.212,0.406,16.065,3.229,135.216,50.123
2024-01-15,Kirovohradska oblast,103.93299999999999,27.833,5,1.732,0.464,14.407,2.512,131.297,46.717
2024-01-16,Kirovohradska oblast,172.433,26.333,4,2.874,0.439,14.876,2.828,129.739,45.171
2024-01-17,Kirovohradska oblast,495.167,247.1,8,8.253,4.118,21.617,6.946,137.223,49.289
2024-01-18,Kirovohradska oblast,156.984,7.167,4,2.616,0.119,22.082,6.178,136.019,46.342
2024-01-19,Kirovohradska oblast,190.383,120.0,3,3.173,2.0,24.141,8.178,132.023,44.127
2024-01-20,Kirovohradska oblast,92.917,62.567,1,1.549,1.043,21.409,8.589,130.4,43.17
2024-01-21,Kirovohradska oblast,178.999,65.13300000000001,6,2.983,1.086,23.18,9.269,129.589,43.374
2024-01-22,Kirovohradska oblast,186.967,28.117,3,3.116,0.469,24.564,9.274,129.496,43.434
2024-01-23,Kirovohradska oblast,522.717,113.25,7,8.712,1.888,30.402,10.723,132.68,44.236
2024-01-24,Kirovohradska oblast,231.60000000000002,58.5,3,3.86,0.975,26.009,7.58,132.926,44.182
2024-01-25,Kirovohradska oblast,64.78399999999999,0.0,2,1.08,0.0,24.473,7.461,125.048,40.586
2024-01-26,Kirovohradska oblast,274.36699999999996,103.717,5,4.573,1.729,25.873,7.19,127.667,42.18
2024-01-27,Kirovohradska oblast,58.616,26.433,2,0.977,0.441,25.301,6.588,124.234,39.892
2024-01-28,Kirovohradska oblast,205.66699999999997,49.983999999999995,3,3.428,0.833,25.746,6.335,119.741,36.393
2024-01-29,Kirovohradska oblast,277.399,155.53300000000002,4,4.623,2.592,27.253,8.458,116.523,36.985
2024-01-30,Kirovohradska oblast,235.25,65.967,4,3.921,1.099,22.462,7.669,112.788,37.406
2024-01-31,Kirovohradska oblast,364.4,94.183,7,6.073,1.57,24.675,8.264,112.706,36.942
2024-02-01,Kirovohradska oblast,151.15,92.56700000000001,5,2.519,1.543,26.114,9.807,104.053,34.651
2024-02-02,Kirovohradska oblast,398.55,304.733,4,6.642,5.079,28.183,13.157,106.583,39.282
2024-02-03,Kirovohradska oblast,101.81700000000001,18.983,3,1.697,0.316,28.903,13.032,104.342,37.598
2024-02-04,Kirovohradska oblast,0.0,0.0,0,0.0,0.0,25.475,12.199,99.071,34.136
2024-02-05,Kirovohradska oblast,80.783,31.55,2,1.346,0.526,22.198,10.133,93.561,32.086
2024-02-06,Kirovohradska oblast,128.45,68.4,4,2.141,1.14,20.418,10.174,93.953,32.698
2024-02-07,Kirovohradska oblast,598.851,291.3,6,9.981,4.855,24.326,13.459,100.544,36.372
2024-02-08,Kirovohradska oblast,127.017,26.45,5,2.117,0.441,23.924,12.357,100.256,36.69
2024-02-09,Kirovohradska oblast,226.116,0.0,5,3.769,0.0,21.051,7.278,102.513,36.69
2024-02-10,Kirovohradska oblast,123.3,48.5,6,2.055,0.808,21.409,7.77,102.417,36.611
2024-02-11,Kirovohradska oblast,173.75,153.23299999999998,3,2.896,2.554,24.305,10.324,104.199,39.165
2024-02-12,Kirovohradska oblast,111.68299999999999,100.333,1,1.861,1.672,24.82,11.47,101.779,40.205
2024-02-13,Kirovohradska oblast,46.383,30.033,2,0.773,0.501,23.452,10.831,101.34,40.3
2024-02-14,Kirovohradska oblast,158.28300000000002,61.400000000000006,4,2.638,1.023,16.109,6.999,102.246,40.859
2024-02-15,Kirovohradska oblast,364.43399999999997,267.967,8,6.074,4.466,20.066,11.024,105.446,44.886
2024-02-16,Kirovohradska oblast,208.284,84.25,6,3.471,1.404,19.768,12.428,100.664,42.172
2024-02-17,Kirovohradska oblast,259.00100000000003,140.617,6,4.317,2.344,22.03,13.964,102.365,44.397
2024-02-18,Kirovohradska oblast,125.783,125.783,0,2.096,2.096,21.23,13.506,101.288,44.493
2024-02-19,Kirovohradska oblast,116.31700000000001,85.25,3,1.939,1.421,21.308,13.255,101.678,44.871
2024-02-20,Kirovohradska oblast,223.566,73.583,5,3.726,1.226,24.261,13.98,102.421,45.011
2024-02-21,Kirovohradska oblast,223.816,45.817,6,3.73,0.764,25.353,13.721,103.035,45.306
2024-02-22,Kirovohradska oblast,177.117,69.5,5,2.952,1.158,22.231,10.413,97.275,44.576
2024-02-23,Kirovohradska oblast,149.416,104.733,3,2.49,1.746,21.25,10.755,95.905,45.347
2024-02-24,Kirovohradska oblast,153.267,17.067,3,2.554,0.284,19.487,8.695,97.379,45.631
2024-02-25,Kirovohradska oblast,210.95,116.383,5,3.516,1.94,20.907,8.539,96.322,45.842
2024-02-26,Kirovohradska oblast,264.16700000000003,18.267,6,4.403,0.304,23.371,7.422,99.748,45.705
2024-02-27,Kirovohradska oblast,158.2,57.15,5,2.637,0.952,22.282,7.148,98.957,45.824
2024-02-28,Kirovohradska oblast,141.3,102.05,5,2.355,1.701,20.907,8.085,96.689,44.933
2024-02-29,Kirovohradska oblast,26.617,0.0,1,0.444,0.0,18.399,6.927,93.212,43.834
2024-03-01,Kirovohradska oblast,171.78300000000002,61.566,7,2.863,1.026,18.772,6.207,90.002,43.29
2024-03-02,Kirovohradska oblast,74.43299999999999,30.0,3,1.241,0.5,17.459,6.423,88.724,42.247
2024-03-03,Kirovohradska oblast,81.1,26.783,4,1.352,0.446,15.295,4.929,83.434,37.614
2024-03-04,Kirovohradska oblast,139.20000000000002,7.667,6,2.32,0.128,13.212,4.753,84.057,37.426
2024-03-05,Kirovohradska oblast,179.05100000000002,20.817,8,2.984,0.347,13.559,4.148,87.041,37.773
2024-03-06,Kirovohradska oblast,318.649,132.317,7,5.311,2.205,16.515,4.652,91.006,39.452
2024-03-07,Kirovohradska oblast,150.451,0.0,6,2.508,0.0,18.579,4.652,91.373,38.312
2024-03-08,Kirovohradska oblast,246.901,63.734,10,4.115,1.062,19.831,4.688,85.507,34.519
2024-03-09,Kirovohradska oblast,108.084,0.0,4,1.801,0.0,20.391,4.188,85.191,34.078
2024-03-10,Kirovohradska oblast,303.29999999999995,123.017,7,5.055,2.05,24.094,5.792,86.477,36.128
2024-03-11,Kirovohradska oblast,295.933,127.917,8,4.932,2.132,26.706,7.796,89.354,37.452
2024-03-12,Kirovohradska oblast,385.235,189.71800000000002,9,6.421,3.162,30.143,10.611,92.879,38.06
2024-03-13,Kirovohradska oblast,178.53300000000002,134.85,3,2.976,2.248,27.808,10.654,93.994,38.636
2024-03-14,Kirovohradska oblast,570.25,164.1,12,9.504,2.735,34.804,13.389,102.725,40.87
2024-03-15,Kirovohradska oblast,183.45,30.7,5,3.057,0.512,33.746,12.839,103.144,40.359
2024-03-16,Kirovohradska oblast,161.633,104.833,7,2.694,1.747,34.639,14.586,99.764,37.64
2024-03-17,Kirovohradska oblast,394.632,132.53300000000002,9,6.577,2.209,36.161,14.745,102.87,38.445
2024-03-18,Kirovohradska oblast,274.1,77.1,4,4.568,1.285,35.797,13.898,103.121,37.386
2024-03-19,Kirovohradska oblast,189.784,21.267,5,3.163,0.354,32.539,11.09,104.188,35.644
2024-03-20,Kirovohradska oblast,201.38400000000001,59.667,6,3.356,0.994,32.919,9.836,105.605,35.217
2024-03-21,Kirovohradska oblast,171.7,171.7,1,2.862,2.862,26.277,9.963,104.741,36.853
2024-03-22,Kirovohradska oblast,286.984,170.15,8,4.783,2.836,28.003,12.287,105.794,38.925
2024-03-23,Kirovohradska oblast,518.0,366.933,8,8.633,6.116,33.942,16.656,111.475,43.883
2024-03-24,Kirovohradska oblast,398.151,263.6,5,6.636,4.393,34.001,18.84,115.621,46.53
2024-03-25,Kirovohradska oblast,192.851,49.033,6,3.214,0.817,32.647,18.372,116.281,47.063
2024-03-26,Kirovohradska oblast,130.934,27.367,6,2.182,0.456,31.666,18.474,114.947,45.579
2024-03-27,Kirovohradska oblast,356.416,128.21699999999998,9,5.94,2.137,34.25,19.617,116.484,47.412
2024-03-28,Kirovohradska oblast,332.217,117.15,7,5.537,1.953,36.925,18.708,119.384,48.413
2024-03-29,Kirovohradska oblast,259.166,48.833,6,4.319,0.814,36.461,16.686,121.348,47.526
2024-03-30,Kirovohradska oblast,307.33299999999997,120.767,10,5.122,2.013,32.95,12.583,126.026,49.539
2024-03-31,Kirovohradska oblast,260.518,135.267,7,4.342,2.254,30.656,10.444,127.505,50.767
2024-04-01,Kirovohradska oblast,101.583,32.683,5,1.693,0.545,29.135,10.172,127.957,50.812
2024-04-02,Kirovohradska oblast,61.766999999999996,17.467,4,1.029,0.291,27.982,10.007,127.634,50.657
2024-04-03,Kirovohradska oblast,178.834,148.067,3,2.981,2.468,25.023,10.338,128.295,52.997
2024-04-04,Kirovohradska oblast,281.933,115.78399999999999,8,4.699,1.93,24.185,10.315,130.01,54.58
2024-04-05,Kirovohradska oblast,169.316,0.0,3,2.822,0.0,22.688,9.501,127.521,52.375
2024-04-06,Kirovohradska oblast,370.917,252.21699999999998,8,6.182,4.204,23.748,11.692,131.195,56.579
2024-04-07,Kirovohradska oblast,173.466,111.4,6,2.891,1.857,22.297,11.295,129.971,57.374
2024-04-08,Kirovohradska oblast,275.665,100.533,6,4.594,1.676,25.198,12.426,132.764,59.05
2024-04-09,Kirovohradska oblast,196.35,95.933,4,3.272,1.599,27.441,13.734,130.981,58.599
2024-04-10,Kirovohradska oblast,214.16700000000003,40.883,7,3.569,0.681,28.029,11.947,129.618,57.148
2024-04-11,Kirovohradska oblast,446.61699999999996,409.667,2,7.444,6.828,30.774,16.845,130.641,60.814
2024-04-12,Kirovohradska oblast,335.051,222.567,5,5.584,3.709,33.536,20.554,133.249,62.275
2024-04-13,Kirovohradska oblast,165.4,0.0,4,2.757,0.0,30.111,16.35,126.502,59.54
2024-04-14,Kirovohradska oblast,72.533,20.533,2,1.209,0.342,28.429,14.835,124.654,59.37
2024-04-15,Kirovohradska oblast,292.884,154.133,7,4.881,2.569,28.716,15.728,126.841,60.192
2024-04-16,Kirovohradska oblast,164.817,50.217,5,2.747,0.837,28.191,14.966,123.011,58.82
2024-04-17,Kirovohradska oblast,201.767,103.98400000000001,4,3.363,1.733,27.985,16.018,121.806,59.268
2024-04-18,Kirovohradska oblast,364.816,205.233,4,6.08,3.421,26.621,12.611,124.723,62.335
2024-04-19,Kirovohradska oblast,434.384,156.334,8,7.24,2.606,28.277,11.508,128.607,63.947
2024-04-20,Kirovohradska oblast,373.233,99.566,10,6.221,1.659,31.741,13.167,131.966,62.744
2024-04-21,Kirovohradska oblast,67.833,0.0,2,1.131,0.0,31.663,12.825,128.314,59.908
2024-04-22,Kirovohradska oblast,201.501,86.184,7,3.358,1.436,30.14,11.692,123.039,55.228
2024-04-23,Kirovohradska oblast,281.567,63.516,5,4.693,1.059,32.086,11.914,121.096,51.894
2024-04-24,Kirovohradska oblast,168.334,35.167,4,2.806,0.586,31.529,10.767,120.688,51.663
2024-04-25,Kirovohradska oblast,252.03199999999998,17.383,7,4.201,0.29,29.65,7.636,122.707,51.497
2024-04-26,Kirovohradska oblast,194.9,55.967,6,3.248,0.933,25.658,5.963,120.015,50.293
2024-04-27,Kirovohradska oblast,469.33399999999995,277.984,9,7.822,4.633,27.259,8.937,122.3,52.973
2024-04-28,Kirovohradska oblast,207.1,88.533,2,3.452,1.476,29.58,10.413,121.433,53.635
2024-04-29,Kirovohradska oblast,61.1,0.0,3,1.018,0.0,27.24,8.977,117.329,51.622
2024-04-30,Kirovohradska oblast,167.367,35.117,3,2.789,0.585,25.336,8.503,115.776,49.953
2024-05-01,Kirovohradska oblast,249.95000000000002,121.417,4,4.166,2.024,26.696,9.941,118.249,51.432
2024-05-02,Kirovohradska oblast,128.883,0.0,5,2.148,0.0,24.643,9.651,119.368,51.141
2024-05-03,Kirovohradska oblast,339.31600000000003,37.5,9,5.655,0.625,27.05,9.343,122.042,49.298
2024-05-04,Kirovohradska oblast,259.2,55.933,10,4.32,0.932,23.548,5.642,121.663,48.3
2024-05-05,Kirovohradska oblast,195.633,0.0,6,3.261,0.0,23.357,4.166,122.102,48.3
2024-05-06,Kirovohradska oblast,124.467,0.0,5,2.074,0.0,24.413,4.166,117.994,44.096
2024-05-07,Kirovohradska oblast,83.5,0.0,3,1.392,0.0,23.016,3.581,116.495,42.239
2024-05-08,Kirovohradska oblast,466.517,178.1,7,7.775,2.968,26.625,4.525,119.676,43.531
2024-05-09,Kirovohradska oblast,186.03300000000002,80.63300000000001,6,3.101,1.344,27.578,5.869,119.505,43.276
2024-05-10,Kirovohradska oblast,262.2,81.866,10,4.37,1.364,26.293,6.608,120.306,43.959
2024-05-11,Kirovohradska oblast,174.499,52.983000000000004,7,2.908,0.883,24.881,6.559,115.77,38.014
2024-05-12,Kirovohradska oblast,271.733,54.233000000000004,7,4.529,0.904,26.149,7.463,114.715,35.209
2024-05-13,Kirovohradska oblast,364.868,171.517,8,6.081,2.859,30.156,10.322,118.039,38.068
2024-05-14,Kirovohradska oblast,264.784,73.8,6,4.413,1.23,33.177,11.552,121.243,38.956
2024-05-15,Kirovohradska oblast,207.666,63.583,6,3.461,1.06,28.863,9.644,119.823,37.447
2024-05-16,Kirovohradska oblast,165.116,88.933,4,2.752,1.482,28.514,9.782,119.828,38.092
2024-05-17,Kirovohradska oblast,431.15,105.55,12,7.186,1.759,31.33,10.177,123.651,38.118
2024-05-18,Kirovohradska oblast,162.75,103.866,6,2.712,1.731,31.134,11.025,120.283,36.428
2024-05-19,Kirovohradska oblast,397.885,170.584,10,6.631,2.843,33.236,12.964,119.674,36.665
2024-05-20,Kirovohradska oblast,463.682,265.75,10,7.728,4.429,34.883,14.534,121.181,39.435
2024-05-21,Kirovohradska oblast,650.35,427.267,4,10.839,7.121,41.309,20.425,130.889,46.556
2024-05-22,Kirovohradska oblast,258.817,76.183,7,4.314,1.27,42.162,20.635,131.845,46.39
2024-05-23,Kirovohradska oblast,507.93300000000005,105.25,8,8.466,1.754,47.876,20.907,135.618,47.085
2024-05-24,Kirovohradska oblast,155.38400000000001,40.584,6,2.59,0.676,43.28,19.824,135.402,47.175
2024-05-25,Kirovohradska oblast,191.11599999999999,115.56700000000001,8,3.185,1.926,43.753,20.019,134.386,48.811
2024-05-26,Kirovohradska oblast,324.534,175.93400000000003,7,5.409,2.932,42.531,20.108,136.547,50.81
2024-05-27,Kirovohradska oblast,119.7,23.55,4,1.995,0.392,36.798,16.071,130.72,46.569
2024-05-28,Kirovohradska oblast,519.55,230.71699999999998,7,8.659,3.845,34.618,12.795,135.927,48.938
